PRENOM;SEXE;ANNEE_NAISSANCE;OCCURRENCE;VILLE
Xavier;;2010;1;Sarlat La Canéda
Yvan;;2010;1;Sarlat La Canéda
Zacharie;;2010;1;Sarlat La Canéda
Emma;F;2007;50;Rennes
Manon;F;2007;45;Rennes
Jade;F;2007;44;Rennes
Camille;F;2007;41;Rennes
Léa;F;2007;37;Rennes
Clara;F;2007;34;Rennes
Louise;F;2007;33;Rennes
Chloé;F;2007;30;Rennes
Enora;F;2007;30;Rennes
Jeanne;F;2007;29;Rennes
Mathilde;F;2007;29;Rennes
Lola;F;2007;27;Rennes
Romane;F;2007;27;Rennes
Zoé;F;2007;27;Rennes
Inès;F;2007;26;Rennes
Juliette;F;2007;24;Rennes
Lucie;F;2007;24;Rennes
Sarah;F;2007;21;Rennes
Lilou;F;2007;20;Rennes
Maëlys;F;2007;20;Rennes
Rose;F;2007;20;Rennes
Louna;F;2007;19;Rennes
Célia;F;2007;17;Rennes
Julie;F;2007;17;Rennes
Léna;F;2007;17;Rennes
Océane;F;2007;17;Rennes
Salomé;F;2007;17;Rennes
Adèle;F;2007;16;Rennes
Anaïs;F;2007;16;Rennes
Lisa;F;2007;16;Rennes
Anna;F;2007;15;Rennes
Charlotte;F;2007;15;Rennes
Clémence;F;2007;15;Rennes
Agathe;F;2007;14;Rennes
Eva;F;2007;14;Rennes
Lou;F;2007;14;Rennes
Pauline;F;2007;14;Rennes
Margot;F;2007;13;Rennes
Morgane;F;2007;13;Rennes
Alice;F;2007;12;Rennes
Ambre;F;2007;12;Rennes
Elise;F;2007;12;Rennes
Faustine;F;2007;12;Rennes
Marie;F;2007;12;Rennes
Thaïs;F;2007;12;Rennes
Elisa;F;2007;11;Rennes
Marine;F;2007;11;Rennes
Marion;F;2007;11;Rennes
Noémie;F;2007;11;Rennes
Albane;F;2007;10;Rennes
Capucine;F;2007;10;Rennes
Claire;F;2007;10;Rennes
Julia;F;2007;10;Rennes
Lina;F;2007;10;Rennes
Nina;F;2007;10;Rennes
Apolline;F;2007;9;Rennes
Clémentine;F;2007;9;Rennes
Laura;F;2007;9;Rennes
Mélina;F;2007;9;Rennes
Amandine;F;2007;8;Rennes
Bleuenn;F;2007;8;Rennes
Candice;F;2007;8;Rennes
Coline;F;2007;8;Rennes
Emilie;F;2007;8;Rennes
Léonie;F;2007;8;Rennes
Lily;F;2007;8;Rennes
Louann;F;2007;8;Rennes
Luna;F;2007;8;Rennes
Maëva;F;2007;8;Rennes
Maïa;F;2007;8;Rennes
Sofia;F;2007;8;Rennes
Alicia;F;2007;7;Rennes
Anaëlle;F;2007;7;Rennes
Aziliz;F;2007;7;Rennes
Carla;F;2007;7;Rennes
Flora;F;2007;7;Rennes
Héloïse;F;2007;7;Rennes
Klervi;F;2007;7;Rennes
Léane;F;2007;7;Rennes
Lise;F;2007;7;Rennes
Maéva;F;2007;7;Rennes
Nora;F;2007;7;Rennes
Valentine;F;2007;7;Rennes
Violette;F;2007;7;Rennes
Yuna;F;2007;7;Rennes
Alwena;F;2007;6;Rennes
Angèle;F;2007;6;Rennes
Aurore;F;2007;6;Rennes
Axelle;F;2007;6;Rennes
Constance;F;2007;6;Rennes
Eloïse;F;2007;6;Rennes
Justine;F;2007;6;Rennes
Lila;F;2007;6;Rennes
Lison;F;2007;6;Rennes
Loane;F;2007;6;Rennes
Lou-Ann;F;2007;6;Rennes
Louanne;F;2007;6;Rennes
Lucile;F;2007;6;Rennes
Margaux;F;2007;6;Rennes
Maya;F;2007;6;Rennes
Mila;F;2007;6;Rennes
Ninon;F;2007;6;Rennes
Norah;F;2007;6;Rennes
Oriane;F;2007;6;Rennes
Perrine;F;2007;6;Rennes
Sidonie;F;2007;6;Rennes
Tess;F;2007;6;Rennes
Yasmine;F;2007;6;Rennes
Youna;F;2007;6;Rennes
Enzo;M;2007;44;Rennes
Mathis;M;2007;40;Rennes
Arthur;M;2007;38;Rennes
Jules;M;2007;37;Rennes
Thomas;M;2007;37;Rennes
Antoine;M;2007;36;Rennes
Nathan;M;2007;36;Rennes
Hugo;M;2007;34;Rennes
Lucas;M;2007;33;Rennes
Titouan;M;2007;32;Rennes
Evan;M;2007;30;Rennes
Paul;M;2007;30;Rennes
Gabriel;M;2007;29;Rennes
Louis;M;2007;29;Rennes
Baptiste;M;2007;28;Rennes
Gabin;M;2007;28;Rennes
Raphaël;M;2007;28;Rennes
Malo;M;2007;27;Rennes
Axel;M;2007;25;Rennes
Noah;M;2007;25;Rennes
Théo;M;2007;25;Rennes
Ethan;M;2007;24;Rennes
Noé;M;2007;24;Rennes
Nolan;M;2007;24;Rennes
Romain;M;2007;24;Rennes
Tom;M;2007;24;Rennes
Mathéo;M;2007;23;Rennes
Ewen;M;2007;22;Rennes
Yanis;M;2007;22;Rennes
Alexis;M;2007;21;Rennes
Clément;M;2007;21;Rennes
Martin;M;2007;21;Rennes
Maxime;M;2007;19;Rennes
Léo;M;2007;18;Rennes
Quentin;M;2007;18;Rennes
Antonin;M;2007;17;Rennes
Pierre;M;2007;17;Rennes
Sacha;M;2007;17;Rennes
Simon;M;2007;16;Rennes
Victor;M;2007;16;Rennes
Elouan;M;2007;15;Rennes
Julien;M;2007;14;Rennes
Maël;M;2007;14;Rennes
Noa;M;2007;14;Rennes
Alexandre;M;2007;13;Rennes
Corentin;M;2007;13;Rennes
Esteban;M;2007;13;Rennes
Samuel;M;2007;13;Rennes
Gaspard;M;2007;12;Rennes
Kylian;M;2007;11;Rennes
Marin;M;2007;11;Rennes
Mattéo;M;2007;11;Rennes
Maxence;M;2007;11;Rennes
Nolann;M;2007;11;Rennes
Valentin;M;2007;11;Rennes
Aaron;M;2007;10;Rennes
Briac;M;2007;10;Rennes
Dylan;M;2007;10;Rennes
François;M;2007;10;Rennes
Marius;M;2007;10;Rennes
Mathys;M;2007;10;Rennes
Timéo;M;2007;10;Rennes
Erwan;M;2007;9;Rennes
Ilan;M;2007;9;Rennes
Lilian;M;2007;9;Rennes
Tristan;M;2007;9;Rennes
Rayan;M;2007;8;Rennes
Rémi;M;2007;8;Rennes
Charly;M;2007;7;Rennes
Côme;M;2007;7;Rennes
Dorian;M;2007;7;Rennes
Eliott;M;2007;7;Rennes
Guillaume;M;2007;7;Rennes
Gwendal;M;2007;7;Rennes
Jean;M;2007;7;Rennes
Johan;M;2007;7;Rennes
Liam;M;2007;7;Rennes
Lorenzo;M;2007;7;Rennes
Matéo;M;2007;7;Rennes
Mathieu;M;2007;7;Rennes
Max;M;2007;7;Rennes
Nicolas;M;2007;7;Rennes
Nino;M;2007;7;Rennes
Robin;M;2007;7;Rennes
Timothé;M;2007;7;Rennes
Yann;M;2007;7;Rennes
Adam;M;2007;6;Rennes
Adrien;M;2007;6;Rennes
Bastien;M;2007;6;Rennes
Benjamin;M;2007;6;Rennes
Camille;M;2007;6;Rennes
Edgar;M;2007;6;Rennes
Elouann;M;2007;6;Rennes
Gaël;M;2007;6;Rennes
Mathias;M;2007;6;Rennes
Milan;M;2007;6;Rennes
Oscar;M;2007;6;Rennes
Timothée;M;2007;6;Rennes
Youenn;M;2007;6;Rennes
Emma;F;2008;50;Rennes
Jade;F;2008;48;Rennes
Manon;F;2008;41;Rennes
Romane;F;2008;39;Rennes
Camille;F;2008;37;Rennes
Inès;F;2008;32;Rennes
Louise;F;2008;32;Rennes
Chloé;F;2008;30;Rennes
Jeanne;F;2008;30;Rennes
Léa;F;2008;29;Rennes
Louna;F;2008;26;Rennes
Zoé;F;2008;26;Rennes
Anaïs;F;2008;25;Rennes
Lucie;F;2008;24;Rennes
Clémence;F;2008;23;Rennes
Margot;F;2008;23;Rennes
Sarah;F;2008;23;Rennes
Charlotte;F;2008;21;Rennes
Juliette;F;2008;21;Rennes
Lilou;F;2008;21;Rennes
Marie;F;2008;21;Rennes
Clara;F;2008;19;Rennes
Lola;F;2008;19;Rennes
Adèle;F;2008;18;Rennes
Eva;F;2008;18;Rennes
Lou;F;2008;17;Rennes
Maëlys;F;2008;17;Rennes
Margaux;F;2008;17;Rennes
Océane;F;2008;17;Rennes
Rose;F;2008;17;Rennes
Mathilde;F;2008;16;Rennes
Enora;F;2008;15;Rennes
Lisa;F;2008;15;Rennes
Pauline;F;2008;15;Rennes
Léna;F;2008;13;Rennes
Lily;F;2008;13;Rennes
Ambre;F;2008;12;Rennes
Elise;F;2008;12;Rennes
Maïwenn;F;2008;12;Rennes
Alice;F;2008;11;Rennes
Amandine;F;2008;11;Rennes
Faustine;F;2008;11;Rennes
Julie;F;2008;11;Rennes
Lina;F;2008;11;Rennes
Anaëlle;F;2008;10;Rennes
Anna;F;2008;10;Rennes
Axelle;F;2008;10;Rennes
Candice;F;2008;10;Rennes
Laura;F;2008;10;Rennes
Léonie;F;2008;10;Rennes
Luna;F;2008;10;Rennes
Noémie;F;2008;10;Rennes
Norah;F;2008;10;Rennes
Anouk;F;2008;9;Rennes
Garance;F;2008;9;Rennes
Joséphine;F;2008;9;Rennes
Lise;F;2008;9;Rennes
Maëline;F;2008;9;Rennes
Maëlle;F;2008;9;Rennes
Morgane;F;2008;9;Rennes
Angèle;F;2008;8;Rennes
Célia;F;2008;8;Rennes
Eléa;F;2008;8;Rennes
Elisa;F;2008;8;Rennes
Héloïse;F;2008;8;Rennes
Lila;F;2008;8;Rennes
Loane;F;2008;8;Rennes
Louane;F;2008;8;Rennes
Salomé;F;2008;8;Rennes
Zélie;F;2008;8;Rennes
Alicia;F;2008;7;Rennes
Apolline;F;2008;7;Rennes
Cléo;F;2008;7;Rennes
Eline;F;2008;7;Rennes
Elsa;F;2008;7;Rennes
Fanny;F;2008;7;Rennes
Justine;F;2008;7;Rennes
Louann;F;2008;7;Rennes
Lucile;F;2008;7;Rennes
Mélissa;F;2008;7;Rennes
Mila;F;2008;7;Rennes
Nina;F;2008;7;Rennes
Olivia;F;2008;7;Rennes
Yuna;F;2008;7;Rennes
Agathe;F;2008;6;Rennes
Alexia;F;2008;6;Rennes
Amélie;F;2008;6;Rennes
Anaé;F;2008;6;Rennes
Andréa;F;2008;6;Rennes
Bertille;F;2008;6;Rennes
Clémentine;F;2008;6;Rennes
Julia;F;2008;6;Rennes
Lana;F;2008;6;Rennes
Lison;F;2008;6;Rennes
Lou-Ann;F;2008;6;Rennes
Louanne;F;2008;6;Rennes
Marine;F;2008;6;Rennes
Nora;F;2008;6;Rennes
Thaïs;F;2008;6;Rennes
Enzo;M;2008;47;Rennes
Mathis;M;2008;44;Rennes
Louis;M;2008;41;Rennes
Arthur;M;2008;40;Rennes
Lucas;M;2008;38;Rennes
Paul;M;2008;38;Rennes
Yanis;M;2008;36;Rennes
Clément;M;2008;35;Rennes
Nathan;M;2008;35;Rennes
Ethan;M;2008;34;Rennes
Thomas;M;2008;33;Rennes
Tom;M;2008;33;Rennes
Antoine;M;2008;31;Rennes
Jules;M;2008;31;Rennes
Raphaël;M;2008;30;Rennes
Titouan;M;2008;30;Rennes
Hugo;M;2008;28;Rennes
Maël;M;2008;28;Rennes
Ewen;M;2008;26;Rennes
Noé;M;2008;26;Rennes
Baptiste;M;2008;25;Rennes
Evan;M;2008;25;Rennes
Gabriel;M;2008;25;Rennes
Axel;M;2008;24;Rennes
Noah;M;2008;24;Rennes
Maxime;M;2008;23;Rennes
Sacha;M;2008;22;Rennes
Léo;M;2008;20;Rennes
Malo;M;2008;20;Rennes
Mathéo;M;2008;20;Rennes
Alexis;M;2008;19;Rennes
Gabin;M;2008;19;Rennes
Martin;M;2008;19;Rennes
Noa;M;2008;19;Rennes
Romain;M;2008;19;Rennes
Timéo;M;2008;19;Rennes
Victor;M;2008;19;Rennes
Esteban;M;2008;18;Rennes
Nolan;M;2008;18;Rennes
Simon;M;2008;18;Rennes
Valentin;M;2008;18;Rennes
Alexandre;M;2008;16;Rennes
Kilian;M;2008;16;Rennes
Théo;M;2008;16;Rennes
Erwan;M;2008;15;Rennes
Ilan;M;2008;15;Rennes
Marius;M;2008;15;Rennes
Mattéo;M;2008;15;Rennes
Oscar;M;2008;15;Rennes
Eliott;M;2008;14;Rennes
Elouan;M;2008;14;Rennes
Tristan;M;2008;14;Rennes
Corentin;M;2008;13;Rennes
Gaspard;M;2008;13;Rennes
Liam;M;2008;13;Rennes
Mathieu;M;2008;13;Rennes
Adrien;M;2008;12;Rennes
Maxence;M;2008;12;Rennes
Quentin;M;2008;12;Rennes
Robin;M;2008;12;Rennes
Samuel;M;2008;12;Rennes
Aaron;M;2008;11;Rennes
Nino;M;2008;11;Rennes
Noam;M;2008;11;Rennes
Pierre;M;2008;11;Rennes
Antonin;M;2008;10;Rennes
Camille;M;2008;10;Rennes
Ewan;M;2008;10;Rennes
Lilian;M;2008;10;Rennes
Timothé;M;2008;10;Rennes
Anatole;M;2008;9;Rennes
Dorian;M;2008;9;Rennes
Jean;M;2008;9;Rennes
Joseph;M;2008;9;Rennes
Mathys;M;2008;9;Rennes
Nolann;M;2008;9;Rennes
Yann;M;2008;9;Rennes
Basile;M;2008;8;Rennes
Eliot;M;2008;8;Rennes
Emilien;M;2008;8;Rennes
Julien;M;2008;8;Rennes
Melvin;M;2008;8;Rennes
Adam;M;2008;7;Rennes
Bryan;M;2008;7;Rennes
Dylan;M;2008;7;Rennes
Evann;M;2008;7;Rennes
Lorenzo;M;2008;7;Rennes
Louka;M;2008;7;Rennes
Marin;M;2008;7;Rennes
Thibault;M;2008;7;Rennes
Yannis;M;2008;7;Rennes
Alban;M;2008;6;Rennes
David;M;2008;6;Rennes
Davon;M;2008;6;Rennes
Elias;M;2008;6;Rennes
Grégoire;M;2008;6;Rennes
Johann;M;2008;6;Rennes
Kenzo;M;2008;6;Rennes
Marceau;M;2008;6;Rennes
Melvyn;M;2008;6;Rennes
Milan;M;2008;6;Rennes
Owen;M;2008;6;Rennes
Rafaël;M;2008;6;Rennes
Rayan;M;2008;6;Rennes
Roman;M;2008;6;Rennes
Timothée;M;2008;6;Rennes
Manon;F;2009;54;Rennes
Emma;F;2009;48;Rennes
Zoé;F;2009;44;Rennes
Inès;F;2009;43;Rennes
Louise;F;2009;39;Rennes
Jade;F;2009;38;Rennes
Léa;F;2009;37;Rennes
Camille;F;2009;36;Rennes
Romane;F;2009;33;Rennes
Anaïs;F;2009;28;Rennes
Chloé;F;2009;28;Rennes
Maëlys;F;2009;27;Rennes
Lola;F;2009;25;Rennes
Juliette;F;2009;23;Rennes
Charlotte;F;2009;22;Rennes
Margot;F;2009;22;Rennes
Rose;F;2009;22;Rennes
Clara;F;2009;21;Rennes
Louna;F;2009;21;Rennes
Eva;F;2009;20;Rennes
Jeanne;F;2009;20;Rennes
Léonie;F;2009;19;Rennes
Clémence;F;2009;18;Rennes
Mathilde;F;2009;18;Rennes
Lilou;F;2009;17;Rennes
Sarah;F;2009;17;Rennes
Adèle;F;2009;16;Rennes
Anna;F;2009;16;Rennes
Enora;F;2009;16;Rennes
Faustine;F;2009;16;Rennes
Léna;F;2009;16;Rennes
Salomé;F;2009;16;Rennes
Lou;F;2009;15;Rennes
Marie;F;2009;15;Rennes
Pauline;F;2009;15;Rennes
Ambre;F;2009;14;Rennes
Anouk;F;2009;14;Rennes
Elisa;F;2009;14;Rennes
Lucie;F;2009;14;Rennes
Anaëlle;F;2009;13;Rennes
Julie;F;2009;13;Rennes
Lisa;F;2009;13;Rennes
Maïwenn;F;2009;13;Rennes
Alice;F;2009;12;Rennes
Lina;F;2009;12;Rennes
Louane;F;2009;12;Rennes
Marion;F;2009;12;Rennes
Nina;F;2009;12;Rennes
Capucine;F;2009;11;Rennes
Cassandre;F;2009;11;Rennes
Célia;F;2009;11;Rennes
Elise;F;2009;11;Rennes
Elsa;F;2009;11;Rennes
Luna;F;2009;11;Rennes
Noémie;F;2009;11;Rennes
Gabrielle;F;2009;10;Rennes
Julia;F;2009;10;Rennes
Maëlle;F;2009;10;Rennes
Nora;F;2009;10;Rennes
Alicia;F;2009;9;Rennes
Apolline;F;2009;9;Rennes
Justine;F;2009;9;Rennes
Lana;F;2009;9;Rennes
Lison;F;2009;9;Rennes
Lou-Ann;F;2009;9;Rennes
Océane;F;2009;9;Rennes
Victoire;F;2009;9;Rennes
Angèle;F;2009;8;Rennes
Clémentine;F;2009;8;Rennes
Eloïse;F;2009;8;Rennes
Garance;F;2009;8;Rennes
Héloïse;F;2009;8;Rennes
Joséphine;F;2009;8;Rennes
Lily;F;2009;8;Rennes
Lise;F;2009;8;Rennes
Thaïs;F;2009;8;Rennes
Emilie;F;2009;7;Rennes
Emmy;F;2009;7;Rennes
Laura;F;2009;7;Rennes
Lila;F;2009;7;Rennes
Liloue;F;2009;7;Rennes
Louisa;F;2009;7;Rennes
Méline;F;2009;7;Rennes
Ninon;F;2009;7;Rennes
Norah;F;2009;7;Rennes
Sara;F;2009;7;Rennes
Violette;F;2009;7;Rennes
Yaëlle;F;2009;7;Rennes
Amandine;F;2009;6;Rennes
Candice;F;2009;6;Rennes
Eloane;F;2009;6;Rennes
Emy;F;2009;6;Rennes
Inaya;F;2009;6;Rennes
Léana;F;2009;6;Rennes
Louanne;F;2009;6;Rennes
Margaux;F;2009;6;Rennes
Marine;F;2009;6;Rennes
Myriam;F;2009;6;Rennes
Tess;F;2009;6;Rennes
Valentine;F;2009;6;Rennes
Yuna;F;2009;6;Rennes
Zélie;F;2009;6;Rennes
Enzo;M;2009;47;Rennes
Nathan;M;2009;46;Rennes
Jules;M;2009;44;Rennes
Hugo;M;2009;41;Rennes
Lucas;M;2009;41;Rennes
Louis;M;2009;39;Rennes
Léo;M;2009;37;Rennes
Titouan;M;2009;37;Rennes
Clément;M;2009;35;Rennes
Ewen;M;2009;34;Rennes
Arthur;M;2009;33;Rennes
Thomas;M;2009;33;Rennes
Antoine;M;2009;32;Rennes
Gabriel;M;2009;31;Rennes
Maël;M;2009;31;Rennes
Nolan;M;2009;29;Rennes
Raphaël;M;2009;29;Rennes
Martin;M;2009;28;Rennes
Théo;M;2009;28;Rennes
Yanis;M;2009;28;Rennes
Mathis;M;2009;26;Rennes
Ethan;M;2009;25;Rennes
Maxime;M;2009;25;Rennes
Sacha;M;2009;25;Rennes
Paul;M;2009;24;Rennes
Baptiste;M;2009;23;Rennes
Mathéo;M;2009;23;Rennes
Noah;M;2009;23;Rennes
Evan;M;2009;22;Rennes
Gabin;M;2009;22;Rennes
Malo;M;2009;22;Rennes
Simon;M;2009;22;Rennes
Pierre;M;2009;20;Rennes
Tom;M;2009;20;Rennes
Alexis;M;2009;19;Rennes
Eliott;M;2009;19;Rennes
Esteban;M;2009;19;Rennes
Romain;M;2009;19;Rennes
Axel;M;2009;18;Rennes
Gaspard;M;2009;18;Rennes
Marius;M;2009;18;Rennes
Maxence;M;2009;18;Rennes
Timéo;M;2009;18;Rennes
Alexandre;M;2009;17;Rennes
Quentin;M;2009;15;Rennes
Elouan;M;2009;14;Rennes
Liam;M;2009;14;Rennes
Noa;M;2009;14;Rennes
Noam;M;2009;13;Rennes
Timothé;M;2009;13;Rennes
Tristan;M;2009;13;Rennes
Noé;M;2009;12;Rennes
Antonin;M;2009;11;Rennes
Corentin;M;2009;11;Rennes
Ilan;M;2009;11;Rennes
Samuel;M;2009;11;Rennes
Aaron;M;2009;10;Rennes
Benjamin;M;2009;10;Rennes
Marin;M;2009;10;Rennes
Mathieu;M;2009;10;Rennes
Mathys;M;2009;10;Rennes
Nolann;M;2009;10;Rennes
Owen;M;2009;10;Rennes
Valentin;M;2009;10;Rennes
Adam;M;2009;9;Rennes
Basile;M;2009;9;Rennes
Dorian;M;2009;9;Rennes
Lilian;M;2009;9;Rennes
Lubin;M;2009;9;Rennes
Nino;M;2009;9;Rennes
Oscar;M;2009;9;Rennes
Augustin;M;2009;8;Rennes
Erwan;M;2009;8;Rennes
Julien;M;2009;8;Rennes
Kylian;M;2009;8;Rennes
Marceau;M;2009;8;Rennes
Pablo;M;2009;8;Rennes
Victor;M;2009;8;Rennes
Côme;M;2009;7;Rennes
Eliot;M;2009;7;Rennes
Ewan;M;2009;7;Rennes
Louka;M;2009;7;Rennes
Melvyn;M;2009;7;Rennes
Rafael;M;2009;7;Rennes
Robin;M;2009;7;Rennes
Soan;M;2009;7;Rennes
Thibault;M;2009;7;Rennes
Alan;M;2009;6;Rennes
Bastien;M;2009;6;Rennes
Camille;M;2009;6;Rennes
Charles;M;2009;6;Rennes
Clovis;M;2009;6;Rennes
Dylan;M;2009;6;Rennes
Elias;M;2009;6;Rennes
Estéban;M;2009;6;Rennes
Florian;M;2009;6;Rennes
Lenny;M;2009;6;Rennes
Nathanaël;M;2009;6;Rennes
Nolhan;M;2009;6;Rennes
Sasha;M;2009;6;Rennes
Solal;M;2009;6;Rennes
Timothée;M;2009;6;Rennes
Yann;M;2009;6;Rennes
Yannis;M;2009;6;Rennes
Yoann;M;2009;6;Rennes
Louise;F;2010;48;Rennes
Chloé;F;2010;44;Rennes
Jade;F;2010;36;Rennes
Inès;F;2010;34;Rennes
Manon;F;2010;34;Rennes
Romane;F;2010;34;Rennes
Emma;F;2010;33;Rennes
Lola;F;2010;33;Rennes
Léa;F;2010;32;Rennes
Sarah;F;2010;32;Rennes
Zoé;F;2010;31;Rennes
Juliette;F;2010;30;Rennes
Rose;F;2010;30;Rennes
Clémence;F;2010;29;Rennes
Clara;F;2010;26;Rennes
Jeanne;F;2010;24;Rennes
Maëlys;F;2010;24;Rennes
Camille;F;2010;23;Rennes
Lilou;F;2010;23;Rennes
Alice;F;2010;21;Rennes
Eva;F;2010;21;Rennes
Léna;F;2010;21;Rennes
Lucie;F;2010;20;Rennes
Anna;F;2010;19;Rennes
Ambre;F;2010;18;Rennes
Louane;F;2010;18;Rennes
Louna;F;2010;17;Rennes
Margot;F;2010;17;Rennes
Mila;F;2010;17;Rennes
Charlotte;F;2010;16;Rennes
Lou;F;2010;16;Rennes
Océane;F;2010;16;Rennes
Agathe;F;2010;15;Rennes
Anaïs;F;2010;15;Rennes
Margaux;F;2010;15;Rennes
Marie;F;2010;15;Rennes
Mathilde;F;2010;15;Rennes
Salomé;F;2010;15;Rennes
Adèle;F;2010;14;Rennes
Célia;F;2010;14;Rennes
Enora;F;2010;14;Rennes
Pauline;F;2010;14;Rennes
Anaëlle;F;2010;13;Rennes
Julie;F;2010;13;Rennes
Elisa;F;2010;12;Rennes
Léonie;F;2010;12;Rennes
Alicia;F;2010;11;Rennes
Capucine;F;2010;11;Rennes
Eloïse;F;2010;11;Rennes
Léane;F;2010;11;Rennes
Lisa;F;2010;11;Rennes
Lison;F;2010;11;Rennes
Maëlle;F;2010;11;Rennes
Thaïs;F;2010;11;Rennes
Elsa;F;2010;10;Rennes
Justine;F;2010;10;Rennes
Lina;F;2010;10;Rennes
Héloïse;F;2010;9;Rennes
Laura;F;2010;9;Rennes
Lily;F;2010;9;Rennes
Maïwenn;F;2010;9;Rennes
Marion;F;2010;9;Rennes
Noémie;F;2010;9;Rennes
Yuna;F;2010;9;Rennes
Anouk;F;2010;8;Rennes
Gabrielle;F;2010;8;Rennes
Garance;F;2010;8;Rennes
Julia;F;2010;8;Rennes
Lilwenn;F;2010;8;Rennes
Maëline;F;2010;8;Rennes
Shana;F;2010;8;Rennes
Alix;F;2010;7;Rennes
Apolline;F;2010;7;Rennes
Elise;F;2010;7;Rennes
Leïla;F;2010;7;Rennes
Louisa;F;2010;7;Rennes
Lucile;F;2010;7;Rennes
Luna;F;2010;7;Rennes
Mélina;F;2010;7;Rennes
Morgane;F;2010;7;Rennes
Olivia;F;2010;7;Rennes
Sara;F;2010;7;Rennes
Youna;F;2010;7;Rennes
Zélie;F;2010;7;Rennes
Anaé;F;2010;6;Rennes
Carmen;F;2010;6;Rennes
Charline;F;2010;6;Rennes
Coline;F;2010;6;Rennes
Eléonore;F;2010;6;Rennes
Emilie;F;2010;6;Rennes
Emy;F;2010;6;Rennes
Faustine;F;2010;6;Rennes
Lana;F;2010;6;Rennes
Lise;F;2010;6;Rennes
Maïa;F;2010;6;Rennes
Maïlys;F;2010;6;Rennes
Méline;F;2010;6;Rennes
Ninon;F;2010;6;Rennes
Norah;F;2010;6;Rennes
Selma;F;2010;6;Rennes
Sofia;F;2010;6;Rennes
Nathan;M;2010;50;Rennes
Lucas;M;2010;48;Rennes
Jules;M;2010;42;Rennes
Léo;M;2010;42;Rennes
Louis;M;2010;42;Rennes
Gabriel;M;2010;41;Rennes
Enzo;M;2010;39;Rennes
Titouan;M;2010;38;Rennes
Ethan;M;2010;36;Rennes
Nolan;M;2010;36;Rennes
Arthur;M;2010;34;Rennes
Ewen;M;2010;34;Rennes
Maël;M;2010;34;Rennes
Hugo;M;2010;33;Rennes
Raphaël;M;2010;32;Rennes
Thomas;M;2010;30;Rennes
Paul;M;2010;29;Rennes
Tom;M;2010;29;Rennes
Evan;M;2010;28;Rennes
Noah;M;2010;28;Rennes
Sacha;M;2010;28;Rennes
Clément;M;2010;27;Rennes
Mathis;M;2010;26;Rennes
Maxime;M;2010;26;Rennes
Baptiste;M;2010;25;Rennes
Noé;M;2010;24;Rennes
Alexis;M;2010;23;Rennes
Antoine;M;2010;23;Rennes
Théo;M;2010;23;Rennes
Elouan;M;2010;22;Rennes
Gabin;M;2010;22;Rennes
Timéo;M;2010;22;Rennes
Yanis;M;2010;22;Rennes
Simon;M;2010;21;Rennes
Axel;M;2010;20;Rennes
Malo;M;2010;20;Rennes
Marius;M;2010;19;Rennes
Mathéo;M;2010;18;Rennes
Adam;M;2010;17;Rennes
Gaspard;M;2010;17;Rennes
Martin;M;2010;17;Rennes
Pierre;M;2010;17;Rennes
Liam;M;2010;16;Rennes
Romain;M;2010;15;Rennes
Julien;M;2010;14;Rennes
Maxence;M;2010;14;Rennes
Quentin;M;2010;14;Rennes
Alexandre;M;2010;13;Rennes
Côme;M;2010;13;Rennes
Eliott;M;2010;12;Rennes
Lilian;M;2010;12;Rennes
Noa;M;2010;12;Rennes
Oscar;M;2010;12;Rennes
Benjamin;M;2010;11;Rennes
Mathieu;M;2010;11;Rennes
Victor;M;2010;11;Rennes
Aaron;M;2010;10;Rennes
Corentin;M;2010;10;Rennes
Esteban;M;2010;10;Rennes
Samuel;M;2010;10;Rennes
Adrien;M;2010;9;Rennes
Camille;M;2010;9;Rennes
Jean;M;2010;9;Rennes
Lenny;M;2010;9;Rennes
Mattéo;M;2010;9;Rennes
Nino;M;2010;9;Rennes
Rayan;M;2010;9;Rennes
Tristan;M;2010;9;Rennes
Youenn;M;2010;9;Rennes
Armand;M;2010;8;Rennes
Augustin;M;2010;8;Rennes
Dorian;M;2010;8;Rennes
Ewan;M;2010;8;Rennes
Ilan;M;2010;8;Rennes
Johan;M;2010;8;Rennes
Loan;M;2010;8;Rennes
Lorenzo;M;2010;8;Rennes
Lucien;M;2010;8;Rennes
Marin;M;2010;8;Rennes
Naël;M;2010;8;Rennes
Nathanaël;M;2010;8;Rennes
Nolann;M;2010;8;Rennes
Robin;M;2010;8;Rennes
Timothée;M;2010;8;Rennes
Yann;M;2010;8;Rennes
Ylan;M;2010;8;Rennes
Amaury;M;2010;7;Rennes
Anatole;M;2010;7;Rennes
Bastien;M;2010;7;Rennes
Elias;M;2010;7;Rennes
Elie;M;2010;7;Rennes
Evann;M;2010;7;Rennes
Ewenn;M;2010;7;Rennes
Ismaël;M;2010;7;Rennes
Léopold;M;2010;7;Rennes
Louka;M;2010;7;Rennes
Mahé;M;2010;7;Rennes
Matéo;M;2010;7;Rennes
Mathys;M;2010;7;Rennes
Nils;M;2010;7;Rennes
Noam;M;2010;7;Rennes
Ruben;M;2010;7;Rennes
Soen;M;2010;7;Rennes
Thibault;M;2010;7;Rennes
Valentin;M;2010;7;Rennes
Ambroise;M;2010;6;Rennes
Basile;M;2010;6;Rennes
Briac;M;2010;6;Rennes
Eliaz;M;2010;6;Rennes
